,no_station_3,no2_station_3,pm2_5_station_3,o3_station_3,so2_station_3,Benzene_station_3,Toluene_station_3,Ethylbenzene_station_3,M P-Xylene_station_3,no_station_6,so2_station_6,co_station_17,no_station_17,co_station_28,no_station_28,pm2_5_station_28,pst_station_28,co_station_31,no_station_31,no2_station_31,pm2_5_station_31,so2_station_31,pst_station_50,no_station_55,co_station_66,no_station_66,no_station_80,so2_station_80,no_station_99,no2_station_99,o3_station_99,so2_station_99,no_station_103,no2_station_103,pm2_5_station_103,pst_station_103,Temp (°C),Hum. rel (%),Dir. du vent (10s deg),Vit. du vent (km/h),Visibilité (km),Pression à la station (kPa),Hmdx,Refroid. éolien
2020-01-10 12:00:00,40.46886,34.14967,16.89623,2.853955,1.979773,3.338083,9.157137,1.553444,6.646611,127.4789,1.243893,609.7192,41.03944,958.7265,195.3968,28.45261,53.64483,262.0539,9.628212,23.38311,7.993262,0.40564,22.89989,6.310451,624.1204,67.74025,8.474597,0.160036,6.320882,16.66575,14.39234,0.56896,1.905678,10.62072,6.867096,10.28466,-8.6,78.0,2.0,13.0,24.1,101.93,25.0,-15.0
2020-01-10 13:00:00,38.8045,33.91464,18.34833,2.549252,1.436615,5.059555,13.23555,1.877361,7.259109,183.6183,1.621924,724.1802,61.83545,374.1078,34.68999,11.36811,15.96033,263.191,9.688405,22.9285,9.258889,0.381424,38.04133,23.81589,661.1082,74.64091,10.15683,0.177938,30.95008,30.54612,4.703254,0.969483,1.362676,8.903844,6.966319,7.762763,-7.7,80.0,36.0,9.0,24.1,101.91,25.0,-12.0
2020-01-10 14:00:00,43.65771,32.36097,17.33153,1.939252,1.268862,2.837332,8.957694,1.478276,5.648777,198.1989,1.692826,951.899,87.37839,428.2279,30.74967,13.2415,15.47966,303.7753,14.22701,29.47185,10.19301,0.338867,17.62878,40.60294,487.7064,48.15436,9.125751,0.120884,42.91444,34.56233,2.604923,1.072944,1.39532,10.20111,8.58597,7.859859,-6.9,79.0,1.0,7.0,24.1,101.97,25.0,-10.0
2020-01-10 15:00:00,5.7395,22.13305,8.896598,7.511221,1.435446,1.511916,4.623194,0.588554,2.406554,63.78233,0.870625,1404.511,122.1906,432.7014,24.38308,12.39675,12.25283,312.6464,13.06944,29.45826,9.753706,0.314105,14.68522,53.64439,376.4813,17.02377,6.908473,0.08726,20.67924,30.75079,3.444961,0.983448,0.753838,9.812006,7.79236,7.432083,-6.0,78.0,36.0,1.0,24.1,101.97,25.0,-6.0
2020-01-10 16:00:00,12.11266,29.22333,9.0458,2.035671,1.440091,0.733277,1.656972,0.23961,0.869415,35.06211,0.790096,1197.407,90.29611,463.9461,20.90814,12.39876,11.88266,349.1682,16.4936,32.14819,11.00059,0.311859,13.91916,71.75294,381.5058,9.679579,10.43731,0.094164,16.23457,30.78218,2.762357,0.938175,0.681258,11.46558,8.93997,8.221111,-3.9,77.0,28.0,4.0,24.1,101.95,25.0,-6.0
2020-01-10 17:00:00,4.572916,25.72906,10.13972,4.212721,1.221199,0.691361,1.294693,0.17925,0.69661,23.70954,0.689311,597.2383,25.554,435.0779,15.5343,12.24465,11.26317,335.1565,12.92861,30.87802,11.69099,0.254593,13.2318,80.09564,370.5211,7.380277,7.181166,0.031605,21.19006,31.57997,0.938964,0.668811,0.559113,13.74679,10.86015,8.689722,-2.7,78.0,14.0,6.0,24.1,101.89,25.0,-5.0
2020-01-10 18:00:00,6.944635,29.10622,11.49177,1.379376,1.061203,0.7682222,1.224889,0.1662222,0.5373333,23.42694,0.62994,539.868,18.36227,389.1924,11.61928,13.34015,11.02333,333.2437,8.009162,27.20904,11.72484,0.215742,16.04514,56.28458,321.8989,7.90065,6.05661,0.0,8.97709,29.98378,2.406038,0.508726,0.21527,11.33908,11.26198,8.515484,-0.5,79.0,13.0,7.0,24.1,101.83,25.0,-3.0
2020-01-10 19:00:00,16.95401,28.82814,12.4953,1.830065,0.914577,0.659054,1.338971,0.186138,0.643805,18.72692,0.573835,425.4349,9.125048,434.1363,13.09149,13.0723,10.79317,301.649,5.923411,25.84438,12.78971,0.184878,16.04472,35.9007,335.8206,3.964926,8.772403,0.0,4.278626,27.81154,4.057186,0.380311,0.164756,9.973143,12.0974,8.811665,0.4,78.0,13.0,8.0,24.1,101.82,25.0,-3.0
2020-01-10 20:00:00,1.469593,20.82761,10.97983,7.493118,0.681937,0.621554,1.269916,0.149443,0.475026,14.75519,0.525375,380.0915,8.364379,396.4008,8.735727,12.4311,10.20617,300.8261,4.804123,24.28519,13.0205,0.168277,14.78278,11.82179,314.2399,5.105628,2.118808,0.0,8.639346,28.77676,2.959362,0.326368,0.118828,10.18822,12.74597,9.126943,0.8,81.0,14.0,11.0,24.1,101.85,25.0,-3.0
2020-01-10 21:00:00,0.685033,16.39211,11.5528,10.6798,0.65179,0.611721,0.882332,0.113082,0.379833,17.94506,0.597905,376.4738,4.858332,380.5236,6.870021,13.48619,10.94833,283.3611,4.377023,22.71878,12.05229,0.151476,12.36708,12.61721,307.3564,9.727045,2.151176,0.0,17.61577,28.05461,1.301486,0.33836,0.027025,9.199179,11.7141,8.686388,1.7,82.0,15.0,9.0,24.1,101.87,25.0,-3.0
2020-01-10 22:00:00,0.283455,14.53569,13.0391,11.68454,0.617778,0.626137,1.013777,0.131332,0.449972,10.5868,0.510378,385.4285,8.335576,436.6164,7.559382,13.34779,11.13066,327.5518,5.615375,24.42208,12.10892,0.152025,13.43264,9.667057,313.0393,16.23839,2.393165,0.0,4.238618,24.0658,2.526599,0.217593,6.55082,17.07044,13.03944,11.35056,1.5,83.0,15.0,10.0,24.1,101.91,25.0,-3.0
2020-01-10 23:00:00,0.986057,15.15442,15.00337,10.24546,0.607972,0.715555,1.247249,0.163443,0.590165,11.81396,0.498602,404.315,5.635619,438.7279,6.149583,14.80671,12.67817,374.211,10.3272,29.49026,13.76201,0.168626,14.42632,24.24917,359.5015,11.24362,5.610544,0.0,6.971755,23.01067,2.815642,0.211778,22.21171,24.31656,14.96323,15.19861,1.3,86.0,15.0,13.0,24.1,101.95,25.0,-3.0
2020-01-11 00:00:00,0.94788,14.14342,13.32487,10.16481,0.787621,0.749638,1.39536,0.180583,0.656333,9.303789,0.429935,393.5335,4.350397,404.9726,5.061862,14.07512,13.00033,335.9928,6.141486,25.68443,12.62652,0.149579,11.57833,11.83308,299.2968,3.648746,2.543543,0.0,3.88645,18.17665,6.63379,0.170732,12.34964,20.54135,14.21853,14.56694,1.8,85.0,15.0,10.0,24.1,101.98,25.0,-3.0
2020-01-11 01:00:00,0.0,10.9214,11.57353,12.744,0.464567,0.719026,1.297554,0.190583,0.65136,3.141272,0.331331,547.4744,13.61953,374.7928,2.661542,17.94663,14.8735,332.1434,5.41566,24.77854,14.04481,0.137437,10.89417,8.493444,304.9931,7.729533,2.535168,0.0,1.047309,12.67799,10.39809,0.129272,3.436207,19.55336,13.49694,18.00972,2.0,84.0,14.0,3.0,24.1,102.01,25.0,-3.0
2020-01-11 02:00:00,0.0,9.684453,10.19637,13.9465,0.287297,0.634248,1.124832,0.142693,0.518472,1.877745,0.302695,407.0905,10.22082,332.3982,1.478512,18.74839,17.5815,278.4887,4.415088,21.75347,16.03475,0.140665,11.23528,2.720092,294.8443,4.679103,3.518597,0.0,0.152142,8.393153,14.42496,0.090117,2.344927,14.31488,12.75325,18.63444,2.0,86.0,13.0,5.0,24.1,101.99,25.0,-3.0
2020-01-11 03:00:00,1.541864,11.5822,11.74473,11.3762,0.227256,0.580972,1.006777,0.125582,0.5425,1.610669,0.274098,325.0589,6.96195,268.3739,0.684605,15.88999,16.99733,252.2853,6.811278,21.22891,17.8421,0.164221,32.10486,1.117627,265.8678,7.29684,2.745746,0.0,0.361247,7.67306,13.85557,0.078661,1.829545,14.08626,13.61483,19.35887,2.1,87.0,14.0,7.0,24.1,102.04,25.0,-3.0
2020-01-11 04:00:00,0.278883,8.75377,13.31123,13.45719,0.15722,0.693333,1.105054,0.165943,0.503665,0.95806,0.262174,242.0842,3.199568,227.0487,0.3864,16.02774,15.7045,234.9885,3.958379,20.37,17.50574,0.144133,22.02611,0.188721,245.3371,1.598919,0.841794,0.0,0.09277,6.436172,16.0467,0.072681,1.037577,11.54449,15.39472,20.38908,1.7,88.0,14.0,8.0,24.1,102.04,25.0,-3.0
2020-01-11 05:00:00,0.042638,8.737037,14.22707,14.10747,0.065352,1.107722,1.439304,0.15636,0.388305,0.965444,0.272765,240.4272,3.254858,222.4196,0.366266,16.02297,15.457,218.7685,1.241868,14.54718,13.70566,0.099004,26.66819,0.230733,237.795,0.558542,0.4,0.0,0.0,6.023389,15.79839,0.053358,2.873598,13.70248,16.01346,19.36989,1.9,90.0,13.0,8.0,24.1,102.02,25.0,-3.0
2020-01-11 06:00:00,2.856941,13.81806,12.40093,9.429826,0.053851,1.202944,1.283887,0.123471,0.392693,1.557906,0.26223,231.9944,2.639873,233.3856,0.703805,16.11596,15.91516,209.5711,1.601709,15.9453,15.32346,0.112282,34.66249,0.589506,220.9744,0.498544,0.742848,0.0,0.043402,5.222714,17.05484,0.042224,0.0,7.162344,14.14118,14.19194,2.0,90.0,12.0,9.0,24.1,101.96,25.0,-3.0
2020-01-11 07:00:00,0.784141,8.78479,11.5495,14.10532,0.030991,0.493721,0.731805,0.104805,0.30961,1.623281,0.259404,238.9544,2.243288,214.3855,1.289183,14.37572,15.272,220.534,3.230125,19.51014,16.47406,0.125244,14.71069,0.688907,215.5241,2.702678,2.583702,0.0,0.099771,6.063747,16.69999,0.04193,1.892323,10.75458,15.27205,18.15375,1.6,95.0,13.0,10.0,16.1,101.91,25.0,-3.0
2020-01-11 08:00:00,0.021986,6.747519,10.77046,16.36542,0.0,0.503611,0.769194,0.098082,0.456887,2.469713,0.26293,506.29,8.735053,218.2192,1.353008,11.44346,12.73983,229.1007,1.459889,14.97446,11.95024,0.119823,13.31293,1.669818,236.2345,2.915231,2.595425,0.0,0.107321,5.120401,16.85135,0.032774,2.899496,8.550422,10.47982,12.05743,1.8,96.0,13.0,9.0,6.4,101.83,25.0,-3.0
2020-01-11 09:00:00,0.231345,5.881671,10.20051,18.13147,0.0,0.49175,0.73075,0.096721,0.401194,3.167113,0.274248,253.5819,1.664173,230.4808,1.965914,8.942564,11.4635,240.3015,2.879251,18.48548,12.77464,0.134399,11.24896,3.080307,217.2214,3.836935,3.49112,0.0,0.768984,7.029532,15.73577,0.049805,0.081237,3.766786,7.031396,8.260484,2.1,96.0,12.0,8.0,12.9,101.62,25.0,-3.0
2020-01-11 10:00:00,0.603497,7.858646,10.2461,17.39536,0.0,0.509415,0.814638,0.107694,0.429416,3.627646,0.289337,296.2202,2.11506,240.5453,3.778283,8.877026,11.37433,239.9008,2.276102,11.87985,8.646833,0.128083,12.48771,4.39439,269.3199,2.137583,1.630751,0.0,0.631496,6.155625,18.08877,0.049352,0.159155,3.827136,7.025444,7.888679,2.2,96.0,13.0,13.0,16.1,101.43,25.0,-3.0
2020-01-11 11:00:00,1.592499,12.55633,12.02137,13.35758,0.025506,0.507694,0.690194,0.097111,0.278472,2.912558,0.276345,296.2672,2.589787,261.6329,3.916505,9.560125,11.87783,239.3382,1.610831,10.69174,8.200679,0.126665,13.10791,5.490259,298.4664,1.331593,1.460961,0.0,1.497576,10.37986,15.37341,0.05502,0.131334,4.890986,8.268888,8.825833,2.4,96.0,14.0,15.0,12.9,101.28,25.0,-3.0
2020-01-11 12:00:00,2.175344,12.66893,10.30203,13.79425,0.04436,4.897805,1.549944,0.311832,1.248111,3.527713,0.29616,296.2672,2.589787,309.0131,4.989798,10.03576,11.14283,279.9122,4.697659,17.90279,7.978026,0.141688,11.60861,6.882382,246.7617,1.429702,2.333269,0.0,1.169953,8.339844,16.26679,0.051773,0.534918,5.749685,8.313179,8.311528,2.7,96.0,15.0,5.0,16.1,101.1,25.0,-3.0
2020-01-11 13:00:00,3.115582,14.83886,11.66113,11.66738,0.087541,0.953055,1.018666,0.172776,0.618972,5.007008,0.329638,296.2672,2.589787,328.6311,5.623212,8.601861,11.74617,289.4629,4.263197,17.69786,7.503068,0.161243,13.07028,7.205994,218.1072,0.851733,5.355556,0.0,1.194071,9.862503,18.36837,0.089755,0.712476,5.689229,8.041597,8.268888,3.3,96.0,14.0,19.0,24.1,100.86,25.0,-3.0
2020-01-11 14:00:00,3.119823,14.63503,9.661931,7.700901,0.115392,2.349972,1.9045,0.308416,4.250998,15.21973,0.370315,296.2672,2.589787,434.6877,11.42087,9.232847,14.3085,359.6178,6.401578,22.12437,7.103277,0.181522,15.43097,4.579826,317.1994,3.490381,4.631903,0.0,0.983608,9.306048,14.2982,0.045246,13.9725,20.66629,12.11092,14.80097,4.1,95.0,15.0,22.0,24.1,100.72,25.0,-3.0
2020-01-11 15:00:00,4.683064,12.52166,9.020133,6.923633,0.047166,1.241137,2.724082,0.372887,1.355749,8.109684,0.304273,296.2672,2.589787,510.8375,14.37064,10.43053,11.531,593.2358,23.63603,26.22122,8.465167,0.215986,12.98347,4.654963,537.3897,10.78818,11.813,0.0,0.617214,10.14186,12.79183,0.012655,24.13851,25.54499,13.00741,17.15722,4.9,94.0,16.0,23.0,24.1,100.68,25.0,-3.0
2020-01-11 16:00:00,1.353847,11.98733,8.7488,7.858101,0.006178,1.250555,2.392055,0.339805,1.227499,4.429926,0.283118,296.2672,2.589787,554.8346,19.33539,14.35596,13.284,544.5887,21.97626,24.44122,9.80346,0.224841,9.096875,1.211593,523.331,11.46121,12.11867,0.0,0.814027,13.08121,10.41062,0.025327,24.02182,22.56315,11.8515,13.34181,5.2,95.0,17.0,10.0,3.6,100.57,25.0,-3.0
2020-01-11 17:00:00,0.389813,4.064232,3.242234,13.96425,0.0,0.854555,1.275333,0.171582,0.619777,1.691491,0.227541,296.2672,2.589787,261.8582,2.643019,4.409599,3.603452,272.19,3.733922,10.92629,2.361289,0.116825,3.445554,0.524317,246.4514,0.370905,2.64585,0.0,0.240761,10.18179,10.79536,0.022486,1.535828,9.473198,2.429682,2.814219,5.2,96.0,15.0,13.0,2.0,100.49,25.0,-3.0
2020-01-11 18:00:00,0.526844,4.953479,5.096365,14.08953,0.0,0.7264444,0.7273333,0.124,0.3473333,1.387964,0.294809,296.2672,2.589787,238.1717,2.262512,3.981194,2.730833,263.2428,5.368862,13.20599,3.551915,0.104091,5.755,0.624116,219.1424,0.224629,11.53907,0.0,0.0,3.071482,18.5989,0.000222,0.64183,6.481647,1.866318,2.207221,6.5,97.0,17.0,7.0,1.0,100.45,25.0,-3.0
2020-01-11 19:00:00,0.14435,3.701852,3.967665,16.41694,0.0,0.613888,0.760194,0.105194,0.279054,0.936594,0.240154,304.3222,6.129399,219.3585,1.798396,4.826444,3.600666,231.6997,4.784639,11.17334,2.706346,0.095452,4.774304,0.881316,223.7066,0.095866,11.5188,0.0,0.0,4.345666,18.02349,0.026057,0.398351,4.923191,1.557402,2.032222,4.7,97.0,36.0,9.0,1.2,100.52,25.0,-3.0
2020-01-11 20:00:00,0.156168,3.027256,4.900232,21.51578,0.19536,0.467137,0.542361,0.076165,0.180222,1.020468,0.273164,238.0039,11.24138,193.6362,1.700355,4.336736,3.224498,199.1868,2.051907,9.174393,3.388972,0.077756,5.234652,0.47123,203.7347,0.396881,3.914555,0.0,0.0,2.690398,22.51538,0.012586,0.320661,2.74435,1.035222,1.518332,4.8,97.0,1.0,7.0,3.2,100.62,25.0,-3.0
2020-01-11 21:00:00,0.178803,1.86406,3.1665,26.35944,0.396607,0.306486,0.275819,0.000972,0.093652,0.943259,0.366335,195.5767,5.879221,178.5439,1.445147,2.923429,2.333832,172.5203,1.720952,8.362859,2.554347,0.074155,3.457221,0.543811,164.4389,0.40059,4.923781,0.0,0.0,2.302072,22.77662,0.0,0.350248,2.574656,0.72868,1.148193,3.6,97.0,3.0,32.0,4.8,100.76,25.0,-3.0
2020-01-11 22:00:00,0.054281,0.975171,1.980133,25.87217,0.358507,0.324791,0.262472,0.0,0.079582,0.827556,0.37426,155.1856,1.938565,171.4172,1.214198,2.520762,1.9865,178.6617,2.258769,6.497889,2.330305,0.078303,1.979722,0.100221,168.2639,0.988727,0.830018,0.0,0.0,2.169617,25.22512,0.005725,0.234044,2.997555,0.98118,1.231318,2.6,96.0,2.0,28.0,4.8,100.93,25.0,-3.0
2020-01-11 23:00:00,0.0,0.576192,1.7683,28.28136,0.234598,0.295944,0.178804,0.0,0.058054,0.71432,0.350454,147.1237,2.961971,150.961,1.070251,1.712527,1.330999,163.0907,1.978626,5.681221,1.956055,0.069057,1.463611,0.066449,143.218,0.584919,3.031747,0.0,0.0,2.200993,26.16787,0.031952,0.301158,2.205234,0.642416,0.91979,2.4,94.0,5.0,25.0,4.8,100.93,25.0,-3.0
2020-01-12 00:00:00,0.0,0.466565,1.862166,30.26267,0.136548,0.275597,0.213929,0.0,0.016347,0.740858,0.413136,140.2893,2.208005,144.2667,1.150681,1.646949,1.303166,153.7672,1.477679,4.843661,1.483121,0.074565,1.372637,0.013538,147.0014,1.060549,1.223526,0.0,0.0,1.683341,29.43217,0.0498,0.266519,3.28729,1.054419,1.369027,2.0,92.0,4.0,28.0,4.8,100.96,25.0,-3.0
2020-01-12 01:00:00,0.0,0.293619,2.50898,32.75108,0.046778,0.236554,0.20168,0.0,0.030097,0.665292,0.424953,146.6711,2.723198,141.7973,1.011482,1.769374,2.432832,161.1868,1.819457,5.211699,1.790099,0.072434,1.599961,0.145367,150.452,3.872929,1.6444,0.0,0.0,1.84502,30.93804,0.055835,0.333981,3.467969,1.5154,1.470554,1.6,91.0,3.0,33.0,4.8,101.07,25.0,-3.0
2020-01-12 02:00:00,0.087062,0.508621,3.121265,32.07017,0.0,0.231166,0.181971,0.0,0.0,0.63024,0.342245,140.7946,0.99612,150.4885,1.01345,1.90793,2.514832,151.2503,1.324862,4.882431,1.811388,0.069081,1.865165,0.090943,123.9814,1.523733,0.421431,0.0,0.0,1.761301,32.11936,0.15904,0.084586,2.399559,1.351111,1.449929,0.8,91.0,3.0,26.0,6.4,101.1,25.0,-3.0
2020-01-12 03:00:00,0.024881,0.394461,3.041733,31.49101,0.0,0.249805,0.203902,0.0,0.0,0.590403,0.276096,145.9877,1.39056,137.64,1.113253,2.069123,2.242,150.4435,1.084218,4.925386,2.027026,0.071312,2.179713,0.013341,124.9435,1.556692,0.884095,0.0,0.0,1.219709,33.18106,0.080223,0.068545,1.77442,1.618486,1.579305,-0.2,92.0,2.0,37.0,12.9,101.13,25.0,-7.0
2020-01-12 04:00:00,0.0,0.758089,3.025933,30.92159,0.0,0.237415,0.174346,0.0,0.0,1.188017,3.674957,143.9864,1.475972,135.9045,1.119789,1.961971,2.671665,183.2002,2.225352,6.835175,2.253236,0.085514,2.592288,0.002635,125.2683,1.792001,3.57986,0.0,0.0,1.944044,31.12099,0.090512,0.0,2.752998,2.170902,1.818611,-1.0,92.0,4.0,35.0,11.3,101.15,25.0,-8.0
2020-01-12 05:00:00,0.0,1.050557,2.994666,30.50239,0.0,0.245569,0.151887,0.0,0.045,1.305863,8.368037,152.8078,1.195415,159.104,1.151682,2.02811,3.172166,160.2213,1.156381,6.458111,2.099318,0.065154,2.4635,0.0,128.5703,0.294656,3.288484,0.0,0.0,1.204334,32.13184,0.073554,0.048475,2.172374,1.801249,1.528748,-2.3,90.0,3.0,31.0,9.7,101.04,25.0,-10.0
2020-01-12 06:00:00,0.0,1.410287,3.121932,29.58347,0.116167,0.268958,0.165527,0.0,0.014915,1.229643,6.776773,171.6019,2.511424,148.4731,1.14529,2.12636,5.056333,160.2517,1.609408,5.423593,2.015208,0.06052,2.359082,0.0,134.3375,1.819453,3.003986,0.0,0.0,1.446897,31.72646,0.087249,0.116653,3.083311,1.773748,1.568194,-3.7,90.0,3.0,36.0,9.7,100.97,25.0,-12.0
2020-01-12 07:00:00,0.0,1.389029,2.8103,29.29428,0.059347,0.275902,0.159819,0.0,0.0,0.953332,3.74735,150.2764,1.525048,161.4218,1.027897,1.839151,5.144498,154.4761,1.444679,5.526834,1.861526,0.063401,2.418333,0.010099,148.4356,8.385913,1.135607,0.0,0.024434,1.459977,31.03319,0.064191,0.656663,3.745558,2.049124,1.717404,-4.5,89.0,3.0,42.0,6.4,100.86,25.0,-14.0
2020-01-12 08:00:00,0.0,0.946174,2.295366,29.85306,0.015864,0.260082,0.210986,0.0,0.015083,0.880264,1.199112,166.4682,7.14629,162.2748,1.083745,1.425436,6.250998,149.3118,2.679176,6.724537,2.085578,0.066559,2.146111,0.021593,149.1722,9.976989,0.4,0.0,0.0,1.437633,31.06028,0.033702,0.857168,5.630991,2.482316,2.071474,-5.0,90.0,3.0,30.0,4.8,100.81,25.0,-13.0
2020-01-12 09:00:00,0.0,1.071213,2.057058,30.08561,0.021934,0.28,0.208401,0.0175,0.033736,3.192564,1.259206,174.9113,10.16182,156.6607,1.57938,1.634471,9.361331,151.975,2.158755,6.424857,2.04037,0.063611,2.431804,0.156574,147.8325,13.76031,2.695856,0.0,0.017452,1.609071,31.06573,0.027478,0.718201,5.050734,2.561194,2.065833,-4.8,90.0,3.0,43.0,6.4,100.58,25.0,-14.0
2020-01-12 10:00:00,0.122013,1.625218,2.061398,30.08969,0.291052,0.31586,0.230055,0.0,0.018665,2.338471,3.869257,166.5947,4.723064,177.9072,2.699246,2.083388,7.351333,151.2833,4.400129,7.288134,1.974972,0.072287,2.949027,0.153273,150.5181,10.40242,3.561662,0.0,0.122358,1.635045,31.24417,0.041154,1.044062,3.257775,2.214221,1.880833,-5.1,88.0,3.0,46.0,8.1,100.41,25.0,-15.0
2020-01-12 11:00:00,0.818736,1.92494,2.265332,29.40267,0.264519,0.353749,0.262847,0.0,0.04825,2.641973,1.360329,163.8182,7.627256,170.1242,2.161906,2.009638,8.703498,159.2989,3.425101,7.527316,2.20679,0.081609,3.436875,0.193743,144.4114,5.471797,0.920695,0.0,0.415989,1.783311,30.9269,0.079985,1.273352,4.28858,2.482458,4.448248,-5.7,89.0,3.0,42.0,6.4,100.32,25.0,-15.0
2020-01-12 12:00:00,1.280853,2.994832,2.264632,28.91228,0.172717,0.383471,0.296943,0.0,0.093971,2.628561,0.757493,166.3375,7.111824,172.0751,1.927366,2.408818,11.25366,174.576,3.29719,6.9723,2.604458,0.06448,3.313401,0.646209,145.1068,2.232575,0.948511,0.0,0.219353,0.692143,31.49739,0.101974,2.106137,4.556827,3.001527,5.398611,-6.3,88.0,2.0,43.0,4.0,100.35,25.0,-16.0
2020-01-12 13:00:00,1.447633,3.305403,2.157433,29.38214,0.216076,0.339722,0.299012,0.0,0.061457,2.008635,0.686926,156.4183,6.078011,156.5442,1.656921,2.764776,10.144,173.0033,2.649386,6.389001,2.851999,0.078809,2.497221,0.360729,142.7677,1.053385,0.438867,0.0,0.062353,0.560494,32.59065,0.118747,1.758205,4.278816,2.907694,3.65854,-6.9,86.0,3.0,50.0,6.4,100.27,25.0,-18.0
2020-01-12 14:00:00,1.240533,3.579901,2.379933,29.79622,0.151319,0.34286,0.374597,0.0,0.123346,2.609935,0.581022,153.8233,4.243073,182.8683,2.832632,3.562026,19.09933,170.9561,2.628091,6.699696,2.65079,0.08049,11.98243,0.527911,144.9807,1.547965,0.593121,0.0,0.0,0.328788,33.0757,0.111123,1.581279,4.447758,2.924499,3.151387,-7.3,87.0,3.0,36.0,4.0,100.4,25.0,-17.0
2020-01-12 15:00:00,2.399446,3.425165,2.495166,29.19992,0.145098,0.40961,0.490166,0.04036,0.191526,2.474841,0.551801,165.2822,6.672173,183.8953,10.1981,3.980262,17.56567,188.8931,4.68541,7.83733,2.560735,0.09876,2.817915,0.802096,150.1957,0.994827,0.992917,0.0,0.0,0.514123,33.23212,0.099936,1.953763,5.702468,3.263986,3.90854,-7.2,87.0,1.0,24.0,2.4,100.65,25.0,-15.0
2020-01-12 16:00:00,1.555534,4.543808,2.441133,28.52103,0.10007,0.411527,0.535416,0.030972,0.164055,1.816494,0.452024,165.7249,10.7906,201.672,5.428059,4.218107,20.10367,188.8605,5.444476,10.38252,2.937669,0.08993,3.635901,0.187288,151.4307,1.570531,0.4,0.0,0.0,1.421774,31.53511,0.06569,1.937368,7.977486,3.445013,4.693333,-7.7,87.0,35.0,26.0,1.0,100.9,25.0,-16.0
2020-01-12 17:00:00,1.280467,5.072597,4.106979,28.06722,0.055038,0.350777,0.485332,0.045,0.099221,1.303812,0.39915,179.8661,6.170534,197.5392,1.727586,3.970448,14.38283,199.3008,4.327097,11.95228,4.631854,0.092375,4.000277,0.223857,167.0969,0.44802,1.670707,0.0,0.0,0.40884,32.45087,0.048078,1.342161,9.639802,3.984678,4.922846,-7.6,83.0,32.0,23.0,8.1,101.21,25.0,-15.0
2020-01-12 18:00:00,0.64639,3.134726,4.512666,29.32964,0.060561,0.4822222,0.4762222,0.0282222,0.1477778,1.322638,0.391059,229.9142,7.077777,254.2576,2.616904,7.918638,30.4105,213.8274,3.538305,13.49378,7.448721,0.090035,4.179027,0.271616,163.6142,8.444709,0.438616,0.0,0.0,1.220623,32.07921,0.047292,0.984519,12.00985,4.902332,5.216666,-6.8,79.0,31.0,16.0,9.7,101.57,25.0,-13.0
2020-01-12 19:00:00,0.608264,3.164447,4.284832,29.52042,0.043168,0.470165,0.643221,0.046333,0.226137,1.52028,0.365758,231.2344,9.191369,206.5533,1.388224,7.450957,7.728833,182.8091,2.329776,10.26616,6.377027,0.077105,4.473887,0.508867,150.6353,1.437896,1.035363,0.0,0.0,0.760806,32.13583,0.050291,0.085312,11.39458,6.31286,5.161665,-6.2,73.0,33.0,12.0,16.1,101.83,25.0,-11.0
2020-01-12 20:00:00,0.121348,2.012541,4.677865,30.13975,0.02368,0.442916,0.424665,0.013666,0.107138,1.009616,0.311654,188.0015,13.69388,199.8789,1.866139,7.124485,8.715832,180.3193,2.931859,12.46747,6.819499,0.09528,6.744027,0.07197,152.8454,0.0,0.4,0.0,0.0,0.631828,32.20859,0.043032,0.05033,9.388539,5.498054,3.840276,-6.8,75.0,34.0,13.0,2.4,102.1,25.0,-12.0
2020-01-12 21:00:00,0.165627,2.968465,5.260466,29.08208,0.10924,0.429416,0.415165,0.035,0.128637,0.988663,0.327879,173.2754,7.474671,189.9011,1.60483,6.49929,6.262833,185.0494,3.125241,11.74955,7.611152,0.111501,4.372083,0.09233,158.6099,0.274549,2.945063,0.0,0.0,0.542829,31.86025,0.027093,0.086487,6.288118,7.203944,4.944499,-7.5,85.0,34.0,7.0,1.6,102.34,25.0,-11.0
2020-01-12 22:00:00,0.217898,3.164005,4.303765,29.22031,0.333016,0.35925,0.286776,0.0,0.093666,1.004032,1.209445,189.409,15.4379,189.3561,5.066274,6.523582,5.857998,179.4189,2.342185,10.25744,5.801137,0.086442,3.889861,0.057351,201.6319,0.927819,14.08081,0.044936,0.0,1.118958,31.4962,0.022249,0.366319,5.563558,5.762708,4.084464,-7.4,87.0,36.0,2.0,8.1,102.53,25.0,-8.0
2020-01-12 23:00:00,0.0,1.787335,4.612998,30.5985,0.270375,0.3675,0.305193,0.0,0.028277,0.782808,2.171633,247.2757,21.53635,167.5206,1.718541,6.580222,5.123523,176.0503,2.392605,9.55614,6.198777,0.080921,5.903804,0.06917,195.1594,0.192502,14.51546,0.0,0.178369,6.247929,27.03489,0.053314,0.286476,6.377826,6.736875,4.3125,-7.2,81.0,26.0,13.0,4.8,102.69,25.0,-13.0
2020-01-13 00:00:00,0.0,1.738463,3.813498,30.45333,0.365435,0.329416,0.226943,0.0,0.018471,1.037961,1.444484,288.3538,18.16453,168.4389,1.632336,6.557456,5.618999,169.1221,1.654703,7.915989,4.910706,0.081437,3.901556,0.090094,187.9385,0.384368,11.49703,0.0,0.190329,7.876066,25.20517,0.253387,0.0,3.980921,5.704349,3.661526,-7.5,80.0,29.0,16.0,4.8,102.81,25.0,-14.0
